Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2024-02-27,163.39,107.94,109.89,,122.9,67.08,-0.49,-8.7,-0.49,13.32,25.99,2.06,3.05,2.59,2.61,4.454
2024-02-28,161.23,107.76,109.29,,118.91,67.61,-1.81,-8.7,-1.32,15.1,23.72,1.77,2.94,2.35,2.82,4.098
2024-02-29,164.24,108.32,110.28,,18.78,66.7,0.0,-8.7,1.87,0.73,28.58,0.18,5.17,0.31,6.12,4.846
2024-03-01,170.82,109.19,111.53,,33.42,67.26,0.0,-8.7,4.0,4.39,30.55,0.95,4.71,1.74,5.95,5.085
2024-03-04,176.96,109.06,111.07,,37.82,66.5,0.0,-8.7,3.6,7.77,28.83,1.21,3.48,1.45,3.7,4.896
2024-03-05,178.48,107.95,109.23,,34.32,65.27,0.0,-8.7,0.86,9.23,23.99,0.01,2.75,-0.6,2.19,4.264
2024-03-06,184.16,108.5,109.86,,20.73,64.88,0.0,-8.7,3.18,14.22,30.02,0.69,3.04,0.53,2.71,5.174
2024-03-07,192.4,109.62,111.52,,22.32,65.62,0.0,-8.7,4.47,17.14,32.2,1.2,3.25,1.13,3.28,5.431
2024-03-08,181.72,108.9,110.23,,64.47,69.63,-5.55,-8.7,-5.55,6.38,25.69,-0.26,2.52,-1.17,1.85,4.275
2024-03-11,178.08,108.78,109.78,,64.24,69.9,-7.44,-8.7,-2.0,0.63,18.92,-0.25,1.82,-1.16,0.18,3.3
2024-03-12,190.83,110.0,111.47,,81.57,73.07,-0.82,-8.7,7.16,6.92,27.22,1.9,3.06,2.05,2.03,4.306
2024-03-13,188.7,109.79,110.87,,81.54,73.38,-1.92,-8.7,-1.12,2.47,26.02,1.19,4.28,0.91,3.34,4.133
2024-03-14,182.59,109.47,110.53,,76.64,74.79,-5.1,-8.7,-3.24,-5.1,19.01,-0.13,3.0,-0.89,1.7,3.141
2024-03-15,182.36,108.76,109.46,,64.92,74.3,-5.21,-8.7,-0.12,0.35,20.9,-0.13,1.74,-0.7,0.42,3.413
2024-03-18,183.65,109.45,110.36,,62.08,74.21,-4.55,-8.7,0.7,3.13,21.82,0.62,2.87,0.53,2.08,3.541
2024-03-19,185.6,110.07,110.79,,27.4,74.11,-3.53,-8.7,1.07,-2.74,23.12,0.06,3.45,-0.61,2.48,3.719
2024-03-20,187.63,111.05,112.18,,28.92,71.42,-2.48,-8.7,1.09,-0.57,30.13,1.15,5.01,1.18,4.73,4.773
2024-03-21,189.83,111.41,112.4,,8.52,69.78,-1.33,-8.7,1.18,3.97,35.52,1.77,5.21,1.69,5.27,5.578
2024-03-22,195.76,111.25,112.59,,15.27,44.87,0.0,-8.7,3.12,7.35,20.06,2.29,2.89,2.85,2.41,5.123
2024-03-25,197.24,110.91,112.28,,15.12,44.83,0.0,-8.7,0.76,7.4,20.54,1.34,2.54,1.75,2.42,5.235
2024-03-26,192.17,110.6,111.81,,32.66,46.42,-2.57,-8.7,-2.57,3.54,17.04,0.48,2.64,0.92,2.12,4.301
2024-03-27,187.37,111.56,112.39,,39.31,47.62,-5.0,-8.7,-2.5,-0.13,14.68,0.46,3.35,0.18,2.27,3.688
2024-03-28,187.59,111.68,112.25,,38.01,47.11,-4.89,-8.7,0.12,-1.18,16.35,0.24,3.64,-0.14,2.71,4.094
2024-04-01,187.61,111.46,112.37,,25.0,47.0,-4.88,-8.7,0.01,-4.16,14.23,0.18,2.89,-0.19,1.89,3.629
2024-04-02,185.72,110.65,111.3,,20.68,45.72,-5.84,-8.7,-1.01,-5.84,8.72,-0.24,1.34,-0.88,-0.21,2.415
2024-04-03,184.7,110.77,111.55,,16.8,44.35,-6.36,-8.7,-0.55,-3.89,4.38,0.15,1.57,-0.23,0.43,1.37
2024-04-04,178.35,109.4,109.98,,23.02,46.06,-9.58,-9.58,-3.44,-4.81,-0.07,-1.93,1.35,-2.14,0.69,0.2
2024-04-05,182.72,110.62,111.35,,33.53,45.5,-7.36,-9.58,2.45,-2.6,-0.78,-0.95,1.95,-0.8,1.35,0.008
2024-04-08,180.9,110.58,111.39,,33.31,42.57,-8.28,-9.58,-0.99,-3.57,-5.97,-0.79,0.87,-0.87,-0.12,-1.532
2024-04-09,177.21,110.74,111.75,,34.68,38.64,-10.16,-10.16,-2.04,-4.58,-2.48,0.08,1.68,0.41,1.38,-0.6
2024-04-10,180.71,109.69,110.82,,40.49,38.61,-8.38,-10.16,1.97,-2.16,1.47,-0.98,0.83,-0.66,0.94,0.636
2024-04-11,188.13,110.51,112.68,,40.39,32.56,-4.62,-10.16,4.11,5.48,-1.41,1.01,0.46,2.45,1.09,-0.369
2024-04-12,183.09,108.9,110.85,,45.67,33.64,-7.17,-10.16,-2.68,0.2,-2.97,-1.56,-0.81,-0.45,-0.02,-0.916
2024-04-15,178.55,107.59,108.86,,48.95,32.85,-9.47,-10.16,-2.48,-1.3,-2.21,-2.7,-1.72,-2.27,-1.51,-0.66
2024-04-16,181.49,107.37,108.72,,47.29,33.39,-7.99,-10.16,1.64,2.41,-0.48,-3.04,-1.28,-2.71,-0.68,-0.014
2024-04-17,174.47,106.75,107.48,,53.68,35.84,-11.54,-11.54,-3.87,-3.45,-5.0,-2.68,-2.47,-3.01,-2.61,-1.544
2024-04-18,175.79,106.51,106.92,,37.88,35.71,-10.87,-11.54,0.76,-6.56,-5.29,-3.61,-3.23,-5.11,-3.5,-1.653
2024-04-19,158.2,105.58,104.73,,73.41,48.81,-19.79,-19.79,-10.0,-13.59,-15.68,-3.05,-4.93,-5.52,-6.64,-3.937
2024-04-22,165.09,106.5,105.89,,89.5,51.56,-16.3,-19.79,4.35,-7.54,-13.03,-1.01,-4.41,-2.73,-5.8,-2.987
2024-04-23,171.12,107.77,107.57,,94.82,52.08,-13.24,-19.79,3.65,-5.71,-12.58,0.38,-3.13,-1.06,-4.46,-2.835
2024-04-24,165.42,107.8,107.68,,93.88,52.67,-16.13,-19.79,-3.33,-5.19,-16.13,0.98,-2.81,0.19,-4.1,-3.734
2024-04-25,171.56,107.3,106.99,,99.37,54.45,-13.02,-19.79,3.71,-2.41,-10.73,0.74,-2.98,0.07,-4.31,-2.229
2024-04-26,182.15,108.4,109.15,,57.73,58.54,-7.65,-19.79,6.18,15.14,-2.79,2.67,-2.83,4.23,-2.88,-0.295
2024-04-29,182.2,108.74,109.53,,59.08,58.53,-7.63,-19.79,0.03,10.36,-2.88,2.11,-2.63,3.44,-2.42,-0.314
2024-04-30,179.38,107.03,107.3,,61.64,58.75,-9.05,-19.79,-1.54,4.83,-4.38,-0.69,-3.97,-0.25,-4.51,-0.63
2024-05-01,172.41,106.67,106.94,,64.19,60.12,-12.59,-19.79,-3.89,4.22,-7.17,-1.05,-3.6,-0.68,-3.91,-1.191
2024-05-02,178.17,107.64,108.56,,63.23,61.4,-9.67,-19.79,3.34,3.85,-3.54,0.31,-2.83,1.47,-2.68,-0.406
2024-05-03,184.34,108.99,110.72,,50.38,61.32,-6.54,-19.79,3.46,1.2,3.36,0.55,-0.38,1.43,0.67,0.944
2024-05-06,191.3,110.12,112.04,,55.92,62.1,-3.01,-19.79,3.77,4.99,4.7,1.26,-0.45,2.29,0.62,1.188
2024-05-07,188.0,110.26,111.93,,56.44,62.34,-4.68,-19.79,-1.72,4.81,3.93,3.02,-0.28,4.31,0.48,1.044
2024-05-08,187.71,110.26,111.72,,39.89,61.8,-4.83,-19.79,-0.16,8.88,5.93,3.37,-0.43,4.47,-0.02,1.419
2024-05-09,184.25,110.82,112.02,,43.58,61.95,-6.58,-19.79,-1.84,3.41,1.96,2.96,1.04,3.19,1.09,0.676
2024-05-10,186.6,111.01,111.98,,37.14,60.43,-5.39,-19.79,1.27,1.23,-0.81,1.85,0.45,1.14,-0.62,0.13
2024-05-13,187.68,110.98,112.31,,21.94,59.64,-4.85,-19.79,0.58,-1.89,2.51,0.79,1.91,0.24,1.32,0.788
2024-05-14,189.67,111.52,113.15,,19.97,58.9,-3.84,-19.79,1.06,0.89,6.23,1.14,3.65,1.09,3.94,1.519
2024-05-15,196.47,112.82,114.74,,30.72,59.81,-0.39,-19.79,3.58,4.67,8.25,2.32,5.08,2.7,5.53,1.885
2024-05-16,195.9,112.59,114.43,,22.86,57.81,-0.68,-19.79,-0.29,6.32,12.29,1.59,5.47,2.15,6.47,2.693
2024-05-17,192.0,112.72,114.35,,32.36,58.51,-2.66,-19.79,-1.99,2.89,9.22,1.54,5.83,2.11,6.95,2.097
2024-05-20,196.78,112.82,115.09,,35.05,44.65,-0.23,-19.79,2.49,4.85,24.38,1.66,6.86,2.48,9.9,6.106
2024-05-21,198.04,113.11,115.35,,35.11,43.04,0.0,-19.79,0.64,4.41,19.96,1.42,6.2,1.95,8.94,5.298
2024-05-22,197.13,112.8,115.14,,26.12,42.08,-0.46,-19.79,-0.46,0.34,15.2,-0.02,4.66,0.35,7.04,4.247
2024-05-23,215.5,111.97,114.69,,69.94,49.02,0.0,-19.79,9.32,10.0,30.27,-0.55,3.87,0.23,6.51,6.743
2024-05-24,221.05,112.75,115.96,,60.38,48.48,0.0,-19.79,2.57,15.13,28.85,0.03,5.08,1.41,8.38,6.537
2024-05-27,221.05,112.75,115.96,,63.96,45.19,0.0,-19.79,0.0,12.33,21.35,-0.06,4.01,0.75,6.23,5.372
2024-05-28,236.48,112.78,116.64,,68.55,49.58,0.0,-19.79,6.98,19.41,29.79,-0.29,3.71,1.11,6.49,6.58
2024-05-29,238.4,111.95,115.96,,64.17,48.54,0.0,-19.79,0.81,20.93,32.9,-0.75,4.59,0.71,8.06,7.303
2024-05-30,229.42,111.28,114.7,,62.24,48.37,-3.77,-19.79,-3.77,6.46,33.07,-0.61,4.33,0.01,7.25,7.359
2024-05-31,227.62,112.17,114.68,,62.54,48.41,-4.52,-19.79,-0.78,2.97,27.75,-0.51,4.21,-1.1,5.64,6.33
2024-06-03,238.76,112.3,115.33,,68.7,49.49,0.0,-19.79,4.9,8.01,29.52,-0.4,3.03,-0.54,4.16,6.539
2024-06-04,241.74,112.47,115.52,,50.09,48.66,0.0,-19.79,1.25,2.23,26.37,-0.28,2.13,-0.96,3.11,6.029
2024-06-05,254.21,113.8,117.79,,60.34,49.34,0.0,-19.79,5.16,6.63,35.21,1.65,3.21,1.58,5.24,7.617
2024-06-06,251.21,113.78,117.69,,48.06,49.9,-1.18,-19.79,-1.18,9.5,33.83,2.24,3.19,2.61,5.34,7.287
2024-06-07,250.98,113.65,117.41,,45.85,48.8,-1.27,-19.79,-0.09,10.27,36.22,1.32,2.55,2.38,4.81,7.881
2024-06-10,252.86,113.94,117.82,,38.21,48.87,-0.53,-19.79,0.75,5.9,35.51,1.46,2.64,2.16,5.21,7.741
2024-06-11,251.05,114.25,118.85,,40.45,49.38,-1.24,-19.79,-0.71,3.85,33.76,1.59,2.95,2.89,5.83,7.346
2024-06-12,259.96,115.22,120.67,,29.68,49.89,0.0,-19.79,3.55,2.26,37.06,1.25,3.32,2.45,6.65,7.87
2024-06-13,269.11,115.49,121.08,,31.99,49.86,0.0,-19.79,3.52,7.13,36.98,1.51,2.37,2.88,5.53,7.86
2024-06-14,273.83,115.45,121.22,,29.11,49.41,0.0,-19.79,1.75,9.1,39.78,1.58,2.54,3.24,5.93,8.427
2024-06-17,271.96,116.33,122.37,,33.69,48.39,-0.68,-19.79,-0.68,7.55,41.64,2.1,3.2,3.86,7.02,8.929
2024-06-18,281.51,116.63,122.41,,29.39,48.72,0.0,-19.79,3.51,12.13,43.06,2.08,3.37,2.99,6.36,9.12
2024-06-19,281.51,116.63,122.41,,30.89,48.96,0.0,-19.79,0.0,8.29,42.15,1.22,3.11,1.44,6.12,8.919
2024-06-20,271.54,116.33,121.45,,42.14,51.78,-3.54,-19.79,-3.54,0.9,37.75,0.73,3.13,0.31,5.48,7.719
2024-06-21,262.8,116.15,121.22,,45.32,46.09,-6.65,-19.79,-3.22,-4.03,21.95,0.61,3.74,0.0,5.7,5.407
2024-06-24,245.24,115.79,119.91,,61.57,52.76,-12.89,-19.79,-6.68,-9.83,10.94,-0.46,2.7,-2.02,3.4,2.619
2024-06-25,261.81,116.25,121.42,,81.05,56.9,-7.0,-19.79,6.76,-7.0,18.44,-0.32,3.1,-0.81,4.71,3.853
2024-06-26,262.45,116.43,122.02,,81.33,52.39,-6.77,-19.79,0.25,-6.77,10.98,-0.17,3.24,-0.32,4.61,2.642
2024-06-27,257.44,116.54,122.39,,79.28,53.06,-8.55,-19.79,-1.91,-5.19,7.99,0.18,4.1,0.77,5.54,1.994
2024-06-28,256.51,116.06,121.52,,76.71,50.95,-8.88,-19.79,-0.36,-2.39,11.81,-0.08,4.3,0.24,5.95,2.878
2024-07-01,258.09,116.37,122.53,,52.73,50.7,-8.32,-19.79,0.62,5.24,13.39,0.5,3.74,2.19,6.84,3.223
2024-07-02,254.7,117.09,123.55,,16.74,48.67,-9.52,-19.79,-1.31,-2.71,6.68,0.73,4.27,1.76,7.13,1.828
2024-07-03,266.35,117.69,124.64,,40.68,50.76,-5.38,-19.79,4.57,1.49,10.18,1.08,4.64,2.15,7.9,2.538
2024-07-04,266.35,117.69,124.64,,36.09,47.87,-5.38,-19.79,0.0,3.46,4.78,0.99,3.42,1.85,5.82,1.399
2024-07-05,261.27,118.33,125.77,,40.38,48.22,-7.19,-19.79,-1.91,1.85,4.0,1.95,4.0,3.5,6.87,1.207
2024-07-08,266.19,118.45,126.12,,41.8,48.54,-5.44,-19.79,1.88,3.14,6.06,1.79,4.22,2.93,7.42,1.687
2024-07-09,272.79,118.54,126.3,,39.2,49.1,-3.1,-19.79,2.48,7.1,7.88,1.23,4.03,2.22,7.19,2.092
2024-07-10,280.12,119.75,127.79,,31.03,49.53,-0.49,-19.79,2.69,5.17,11.58,1.75,4.81,2.52,7.52,2.897
2024-07-11,264.53,118.7,125.3,,56.97,52.59,-6.03,-19.79,-5.57,-0.69,1.76,0.86,3.02,0.52,3.83,0.649
2024-07-12,268.35,119.35,126.08,,55.15,51.38,-4.68,-19.79,1.44,2.71,-0.29,0.87,3.34,0.25,4.14,0.179
2024-07-15,266.68,119.69,126.59,,54.3,51.04,-5.27,-19.79,-0.62,0.19,-2.61,1.05,3.68,0.37,4.43,-0.377
2024-07-16,262.37,120.46,126.84,,50.57,51.28,-6.8,-19.79,-1.62,-3.82,-3.53,1.62,3.54,0.43,3.65,-0.595
2024-07-17,244.99,118.78,123.33,,53.97,54.18,-12.97,-19.79,-6.62,-12.54,-12.97,-0.81,1.85,-3.49,0.75,-2.808
2024-07-18,251.42,117.85,122.47,,56.84,55.3,-10.69,-19.79,2.63,-4.95,-10.69,-0.72,1.05,-2.25,0.05,-2.181
2024-07-19,244.86,117.01,121.48,,53.21,54.74,-13.02,-19.79,-2.61,-8.75,-9.83,-1.97,0.58,-3.65,0.03,-1.999
2024-07-22,256.51,118.27,123.41,,71.19,56.57,-8.88,-19.79,4.76,-3.82,-2.39,-1.19,1.83,-2.52,1.8,-0.243
2024-07-23,254.54,118.09,123.34,,70.74,51.3,-9.58,-19.79,-0.77,-2.98,3.79,-1.97,1.98,-2.77,2.86,1.116
2024-07-24,237.22,115.35,118.85,,71.72,51.06,-15.73,-19.79,-6.8,-3.17,-9.39,-2.88,-0.77,-3.64,-2.12,-2.065
2024-07-25,233.13,114.76,117.75,,65.96,51.19,-17.19,-19.79,-1.72,-7.28,-11.17,-2.62,-1.44,-3.86,-3.5,-2.522
2024-07-26,234.75,116.03,118.95,,66.41,51.09,-16.61,-19.79,0.69,-4.13,-8.82,-0.83,-0.43,-2.08,-2.8,-1.916
2024-07-29,231.7,116.13,119.04,,45.19,51.19,-17.69,-19.79,-1.3,-9.67,-9.67,-1.81,0.06,-3.54,-2.04,-2.132
2024-07-30,215.38,115.55,117.51,,55.39,55.87,-23.49,-23.49,-7.04,-15.38,-16.55,-2.15,-0.71,-4.72,-4.09,-3.598
2024-07-31,242.97,117.38,120.61,,116.8,73.03,-13.69,-23.49,12.81,2.42,-4.61,1.75,0.24,1.48,-2.38,-0.432
2024-08-01,226.76,115.77,117.83,,127.99,74.29,-19.45,-23.49,-6.67,-2.73,-14.87,0.88,-1.63,0.07,-5.47,-2.241
2024-08-02,222.73,113.64,114.97,,127.98,74.35,-20.88,-23.49,-1.78,-5.12,-16.38,-2.06,-3.44,-3.35,-7.76,-2.526
2024-08-05,208.57,110.23,111.02,,134.12,76.78,-25.91,-25.91,-6.36,-9.98,-20.17,-5.07,-6.84,-6.74,-11.73,-3.142
2024-08-06,216.46,111.38,112.16,,129.44,77.94,-23.11,-25.91,3.78,0.5,-18.68,-3.61,-5.97,-4.55,-11.07,-2.802
2024-08-07,205.37,110.51,110.99,,69.43,78.27,-27.05,-27.05,-5.12,-15.48,-24.71,-5.85,-6.77,-7.98,-12.12,-3.956
2024-08-08,217.95,113.06,114.17,,86.74,81.29,-22.58,-27.05,6.13,-3.88,-22.19,-2.34,-5.58,-3.11,-10.66,-3.301
2024-08-09,217.5,113.59,114.76,,86.19,79.66,-22.74,-27.05,-0.21,-2.35,-17.78,-0.04,-4.3,-0.18,-8.41,-2.562
2024-08-12,226.36,113.59,115.0,,70.89,81.1,-19.59,-27.05,4.08,8.53,-15.65,3.05,-4.83,3.58,-8.79,-2.127
2024-08-13,241.15,115.51,117.79,,78.21,84.87,-14.34,-27.05,6.53,11.41,-9.58,3.71,-3.49,5.01,-6.96,-1.022
2024-08-14,245.17,115.95,117.82,,45.89,85.01,-12.91,-27.05,1.67,19.38,-6.55,4.92,-3.74,6.15,-7.11,-0.555
2024-08-15,255.1,117.82,120.57,,40.89,82.84,-9.38,-27.05,4.05,17.04,4.13,4.21,-0.81,5.61,-2.24,0.976
2024-08-16,258.67,118.05,120.83,,33.27,82.52,-8.11,-27.05,1.4,18.93,2.88,3.93,0.17,5.29,-1.34,0.801
2024-08-19,269.92,119.2,122.51,,33.6,82.99,-4.12,-27.05,4.35,19.24,10.23,4.94,1.88,6.53,0.85,1.803
2024-08-20,264.21,118.97,122.1,,41.27,82.05,-6.14,-27.05,-2.12,9.57,3.0,2.99,0.59,3.66,-1.06,0.819
2024-08-21,266.81,119.47,122.8,,41.77,82.0,-5.22,-27.05,0.98,8.82,4.82,3.04,1.17,4.23,-0.44,1.075
2024-08-22,256.93,118.4,120.74,,50.13,79.25,-8.73,-27.05,-3.7,0.72,8.31,0.49,2.64,0.14,1.6,1.582
2024-08-23,268.62,119.76,122.52,,59.13,80.01,-4.58,-27.05,4.55,3.84,15.22,1.45,4.36,1.4,4.05,2.508
2024-08-26,262.57,119.39,121.47,,52.43,80.7,-6.73,-27.05,-2.25,-2.72,11.85,0.15,2.89,-0.84,2.12,2.049
2024-08-27,266.39,119.58,121.67,,51.65,80.43,-5.37,-27.05,1.46,0.83,14.97,0.51,2.97,-0.35,2.21,2.467
2024-08-28,260.81,118.86,120.31,,53.34,76.07,-7.35,-27.05,-2.1,-2.25,21.09,-0.51,2.86,-2.03,2.38,3.389
2024-08-29,244.16,118.86,120.04,,65.73,67.12,-13.27,-27.05,-6.38,-4.97,0.49,0.38,1.26,-0.58,-0.47,0.408
2024-08-30,247.85,120.06,121.39,,51.79,62.53,-11.96,-27.05,1.51,-7.73,9.3,0.24,3.7,-0.92,3.02,2.009
2024-09-02,247.85,120.06,121.39,,52.35,62.02,-11.96,-27.05,0.0,-5.61,11.28,0.56,5.65,-0.07,5.59,2.37
2024-09-03,224.24,117.52,117.43,,72.65,67.23,-20.34,-27.05,-9.53,-15.82,7.52,-1.72,6.61,-3.48,5.78,1.621
2024-09-04,220.53,117.33,117.08,,73.17,66.45,-21.66,-27.05,-1.66,-15.44,1.88,-1.29,5.34,-2.69,4.38,0.657
2024-09-05,222.6,116.97,117.38,,71.62,63.63,-20.92,-27.05,0.94,-8.83,8.39,-1.58,5.84,-2.22,5.75,1.83
2024-09-06,213.51,114.96,114.38,,66.41,61.98,-24.16,-27.05,-4.09,-13.86,-2.04,-4.25,1.68,-5.77,0.18,-0.099
2024-09-09,221.07,116.29,115.71,,79.5,63.19,-21.47,-27.05,3.54,-10.81,1.64,-3.14,2.37,-4.68,0.83,0.615
2024-09-10,224.45,116.81,116.68,,47.08,61.8,-20.27,-27.05,1.53,0.09,-0.84,-0.6,2.83,-0.64,1.46,0.135
2024-09-11,242.74,118.05,119.21,,70.35,64.15,-13.77,-27.05,8.15,10.07,0.66,0.62,2.2,1.82,1.21,0.433
2024-09-12,247.4,118.94,120.4,,69.75,64.24,-12.12,-27.05,1.92,11.14,0.91,1.68,2.58,2.58,2.19,0.478
2024-09-13,247.31,119.58,121.19,,49.79,62.63,-12.15,-27.05,-0.03,15.83,-3.05,4.02,1.49,5.95,0.51,-0.292
2024-09-16,242.5,119.73,120.56,,60.31,62.71,-13.86,-27.05,-1.95,9.69,-6.25,2.96,1.42,4.19,-0.22,-0.932
2024-09-17,240.02,119.76,120.8,,63.96,60.48,-14.74,-27.05,-1.02,6.94,-11.08,2.53,0.47,3.54,-1.39,-2.032
2024-09-18,235.41,119.42,120.43,,25.58,60.42,-16.37,-27.05,-1.92,-3.02,-10.9,1.15,0.38,1.02,-1.37,-1.995
2024-09-19,244.76,121.44,123.45,,38.96,62.19,-13.05,-27.05,3.97,-1.07,-8.26,2.11,1.65,2.53,0.53,-1.362
2024-09-20,240.88,121.21,123.0,,40.11,61.17,-14.43,-27.05,-1.59,-2.6,-6.25,1.36,2.37,1.49,1.87,-0.969
2024-09-23,241.42,121.55,123.18,,38.09,58.69,-14.24,-27.05,0.22,-0.45,-10.13,1.52,1.49,2.17,0.54,-1.894
2024-09-24,250.99,121.85,123.86,,45.88,60.21,-10.84,-27.05,3.97,4.57,-4.41,1.75,2.07,2.53,1.97,-0.608
2024-09-25,256.47,121.63,123.92,,38.46,60.51,-8.89,-27.05,2.18,8.94,-3.73,1.85,1.71,2.9,1.84,-0.461
2024-09-26,257.57,122.12,124.66,,33.49,60.09,-8.5,-27.05,0.43,5.23,-1.24,0.56,2.74,0.98,3.61,0.041
2024-09-27,252.09,121.96,124.17,,36.28,56.06,-10.45,-27.05,-2.13,4.66,3.25,0.62,2.61,0.95,3.44,0.955
2024-09-30,252.17,122.48,124.65,,36.54,55.86,-10.42,-27.05,0.03,4.46,1.74,0.77,2.02,1.2,2.68,0.64
2024-10-01,242.95,121.34,122.74,,36.27,57.39,-13.7,-27.05,-3.66,-3.2,-1.98,-0.42,1.07,-0.91,1.11,-0.141
2024-10-02,246.79,121.36,122.84,,33.47,46.01,-12.33,-27.05,1.58,-3.77,10.06,-0.22,3.27,-0.87,4.6,2.72
2024-10-03,255.1,121.15,122.79,,44.62,46.34,-9.38,-27.05,3.37,-0.96,15.68,-0.79,3.26,-1.49,4.88,4.002
2024-10-04,259.4,122.24,124.3,,42.17,46.45,-7.85,-27.05,1.68,2.9,16.53,0.22,4.5,0.1,5.9,4.184
2024-10-07,265.21,121.07,122.83,,43.19,43.17,-5.79,-27.05,2.24,5.17,24.22,-1.15,5.32,-1.46,7.39,6.26
2024-10-08,275.95,122.24,124.61,,17.18,43.57,-1.98,-27.05,4.05,13.58,24.83,0.74,5.12,1.52,7.69,6.343
2024-10-09,275.45,123.11,125.35,,25.97,43.76,-2.15,-27.05,-0.18,11.61,22.72,1.44,5.4,2.04,7.43,5.846
2024-10-10,279.93,122.85,125.29,,24.05,35.39,-0.56,-27.05,1.63,9.74,15.32,1.41,4.07,2.03,5.1,5.017
2024-10-11,279.91,123.6,125.7,,27.66,35.19,-0.57,-27.05,-0.01,7.91,13.14,1.11,3.92,1.13,4.4,4.39
2024-10-14,286.7,124.55,126.8,,27.98,35.65,0.0,-27.05,2.43,8.1,15.93,2.88,4.16,3.23,4.63,5.161
2024-10-15,273.27,123.6,125.52,,43.76,39.32,-4.69,-27.05,-4.69,-0.97,12.69,1.12,3.23,0.73,4.11,3.844
2024-10-16,281.82,124.18,125.87,,49.6,39.79,-1.7,-27.05,3.13,2.31,17.42,0.87,3.69,0.41,4.19,5.05
2024-10-17,284.34,124.16,125.91,,48.82,38.54,-0.83,-27.05,0.89,1.57,20.78,1.06,3.97,0.5,4.55,6.089
2024-10-18,286.56,124.65,126.71,,48.77,36.92,-0.05,-27.05,0.78,2.37,17.08,0.85,2.64,0.8,2.64,5.32
2024-10-21,298.42,124.43,127.05,,54.22,37.62,0.0,-27.05,4.14,4.08,23.89,-0.1,2.66,0.2,3.3,7.048
2024-10-22,298.17,124.37,127.33,,28.22,37.72,-0.08,-27.05,-0.08,9.11,23.51,0.62,2.32,1.44,3.37,6.931
2024-10-23,289.8,123.22,125.25,,39.45,38.38,-2.89,-27.05,-2.81,2.83,15.46,-0.77,1.12,-0.49,1.12,4.694
2024-10-24,291.56,123.49,126.2,,39.36,38.01,-2.3,-27.05,0.61,2.54,13.68,-0.54,1.53,0.23,1.84,4.243
2024-10-25,293.91,123.45,126.91,,39.37,38.01,-1.51,-27.05,0.8,2.57,14.11,-0.96,1.09,0.16,1.8,4.362
2024-10-28,291.79,123.78,127.24,,23.08,37.01,-2.22,-27.05,-0.72,-2.22,15.75,-0.52,1.49,0.15,2.47,4.936
2024-10-29,293.31,123.98,128.24,,24.04,36.93,-1.71,-27.05,0.52,-1.63,16.31,-0.31,1.22,0.72,2.88,5.105
2024-10-30,289.34,123.57,127.52,,15.13,34.23,-3.04,-27.05,-1.35,-0.16,19.09,0.28,1.84,1.81,3.89,6.314
2024-10-31,275.68,121.27,124.01,,35.12,39.16,-7.62,-27.05,-4.72,-5.45,11.7,-1.8,-0.07,-1.74,0.95,3.588
2024-11-01,281.16,121.76,125.0,,39.84,38.2,-5.78,-27.05,1.99,-4.34,10.22,-1.37,0.51,-1.5,1.79,3.246
2024-11-04,282.51,121.42,124.59,,41.0,37.95,-5.33,-27.05,0.48,-3.18,8.91,-1.9,-0.67,-2.09,0.23,2.886
2024-11-05,290.52,122.91,126.36,,47.78,38.36,-2.64,-27.05,2.84,-0.95,9.54,-0.86,1.52,-1.46,2.87,3.042
2024-11-06,302.36,126.02,130.09,,54.3,38.39,0.0,-27.05,4.07,4.5,9.57,1.98,3.09,2.02,4.4,3.047
2024-11-07,309.15,126.96,132.05,,20.77,38.8,0.0,-27.05,2.25,12.14,12.24,4.69,3.13,6.49,5.35,3.766
2024-11-08,306.56,127.43,132.17,,30.89,38.9,-0.84,-27.05,-0.84,9.03,9.51,4.66,3.73,5.74,5.5,2.995
2024-11-11,301.63,127.56,132.25,,38.85,39.53,-2.43,-27.05,-1.61,6.77,7.76,5.05,3.2,6.15,5.21,2.462
2024-11-12,307.93,127.19,132.13,,37.37,39.33,-0.4,-27.05,2.09,5.99,7.4,3.48,2.12,4.57,4.21,2.371
2024-11-13,303.73,127.22,131.79,,30.2,35.43,-1.75,-27.05,-1.36,0.45,11.15,0.95,2.93,1.3,5.0,3.757
2024-11-14,304.75,126.45,130.94,,24.1,34.15,-1.42,-27.05,0.33,-1.42,8.13,-0.4,1.83,-0.84,4.03,2.916
2024-11-15,294.82,124.78,128.01,,32.35,36.34,-4.63,-27.05,-3.26,-3.83,3.69,-2.08,0.5,-3.15,1.67,1.37
2024-11-18,291.02,125.27,128.78,,31.9,36.63,-5.86,-27.05,-1.29,-3.52,1.56,-1.8,0.49,-2.63,1.63,0.681
2024-11-19,305.27,125.76,130.12,,49.0,37.76,-1.26,-27.05,4.89,-0.86,2.3,-1.12,1.08,-1.52,2.41,0.901
